index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
0,23-07-14 17:32:50,crosswoz,1,0,0,4,5,71.42,69.16,46.8,,transformer
1,23-07-14 17:38:34,crosswoz,1,0,0,4,5,83.17,81.44,62.56,,transformer
2,23-07-14 17:44:18,crosswoz,1,0,0,4,5,90.0,88.6,77.11,,transformer
3,23-07-14 17:50:10,crosswoz,1,0,0,4,5,89.42,88.34,75.39,,transformer
4,23-07-14 17:55:56,crosswoz,1,0,0,4,5,90.67,89.69,78.2,,transformer
5,23-07-14 18:01:42,crosswoz,1,0,0,4,5,91.0,90.02,79.91,,transformer
6,23-07-14 18:07:27,crosswoz,1,0,0,4,5,94.08,93.28,85.33,,transformer
7,23-07-14 18:13:08,crosswoz,1,0,0,4,5,93.67,92.98,84.21,,transformer
8,23-07-14 18:18:48,crosswoz,1,0,0,4,5,92.92,92.22,81.94,,transformer
9,23-07-14 18:28:01,crosswoz,1,0,0,4,5,92.52,87.63,41.6,save/crosswoz/5/4/1-cluster/best,transformer
10,23-07-14 18:28:05,crosswoz,1,all,0,4,5,92.52,87.63,41.6,save/crosswoz/5/4/1-cluster/best,transformer
11,23-07-14 18:35:58,crosswoz,2,0,0,4,5,74.0,72.0,48.67,,transformer
12,23-07-14 18:40:50,crosswoz,2,1,0,4,5,87.74,83.62,80.76,,transformer
13,23-07-14 18:46:38,crosswoz,2,0,0,4,5,87.42,86.36,71.15,,transformer
14,23-07-14 18:51:28,crosswoz,2,1,0,4,5,91.51,88.7,86.6,,transformer
15,23-07-14 18:57:16,crosswoz,2,0,0,4,5,91.08,90.07,79.12,,transformer
16,23-07-14 19:02:08,crosswoz,2,1,0,4,5,94.15,91.81,90.03,,transformer
17,23-07-14 19:07:56,crosswoz,2,0,0,4,5,91.5,90.56,79.25,,transformer
18,23-07-14 19:12:38,crosswoz,2,1,0,4,5,96.04,94.35,93.13,,transformer
19,23-07-14 19:18:29,crosswoz,2,0,0,4,5,90.25,89.04,77.15,,transformer
20,23-07-14 19:23:17,crosswoz,2,1,0,4,5,95.47,93.79,92.44,,transformer
21,23-07-14 19:29:07,crosswoz,2,0,0,4,5,91.17,90.11,79.86,,transformer
22,23-07-14 19:33:52,crosswoz,2,1,0,4,5,95.85,94.07,93.13,,transformer
23,23-07-14 19:42:46,crosswoz,2,0,0,4,5,91.7,87.24,42.4,save/crosswoz/5/4/2-cluster/best,transformer
24,23-07-14 19:43:14,crosswoz,2,1,0,4,5,93.88,91.37,89.47,save/crosswoz/5/4/2-cluster/best,transformer
25,23-07-14 19:43:18,crosswoz,2,all,0,4,5,91.88,86.88,41.0,save/crosswoz/5/4/2-cluster/best,transformer
26,23-07-14 19:51:45,crosswoz,3,0,0,4,5,71.5,68.62,45.03,,transformer
27,23-07-14 19:56:30,crosswoz,3,1,0,4,5,87.17,82.49,79.73,,transformer
28,23-07-14 20:02:07,crosswoz,3,2,0,4,5,87.0,86.07,70.09,,transformer
29,23-07-14 20:08:17,crosswoz,3,0,0,4,5,81.33,79.72,60.35,,transformer
30,23-07-14 20:13:05,crosswoz,3,1,0,4,5,94.91,92.94,91.41,,transformer
31,23-07-14 20:18:42,crosswoz,3,2,0,4,5,91.33,90.74,79.83,,transformer
32,23-07-14 20:24:52,crosswoz,3,0,0,4,5,85.5,84.17,68.94,,transformer
33,23-07-14 20:29:42,crosswoz,3,1,0,4,5,95.28,93.79,92.44,,transformer
34,23-07-14 20:35:13,crosswoz,3,2,0,4,5,93.67,93.17,84.84,,transformer
35,23-07-14 20:41:19,crosswoz,3,0,0,4,5,86.75,85.38,72.16,,transformer
36,23-07-14 20:46:08,crosswoz,3,1,0,4,5,95.28,93.5,92.1,,transformer
37,23-07-14 20:51:41,crosswoz,3,2,0,4,5,94.92,94.43,87.66,,transformer
38,23-07-14 20:57:49,crosswoz,3,0,0,4,5,88.5,87.57,74.3,,transformer
39,23-07-14 21:02:42,crosswoz,3,1,0,4,5,95.66,94.07,93.13,,transformer
40,23-07-14 21:08:10,crosswoz,3,2,0,4,5,94.83,94.32,87.61,,transformer
41,23-07-14 21:14:17,crosswoz,3,0,0,4,5,90.0,88.94,78.33,,transformer
42,23-07-14 21:19:11,crosswoz,3,1,0,4,5,95.09,93.5,92.78,,transformer
43,23-07-14 21:24:41,crosswoz,3,2,0,4,5,94.75,94.26,87.31,,transformer
44,23-07-14 21:30:45,crosswoz,3,0,0,4,5,88.33,87.08,73.64,,transformer
45,23-07-14 21:35:37,crosswoz,3,1,0,4,5,95.47,94.07,93.13,,transformer
46,23-07-14 21:41:43,crosswoz,3,0,0,4,5,89.25,87.85,75.59,,transformer
47,23-07-14 21:45:42,crosswoz,3,0,0,4,5,89.92,88.09,69.03,save/crosswoz/5/4/3-cluster/best,transformer
48,23-07-14 21:46:20,crosswoz,3,1,0,4,5,93.71,90.84,88.82,save/crosswoz/5/4/3-cluster/best,transformer
49,23-07-14 21:51:00,crosswoz,3,2,0,4,5,94.78,93.07,65.8,save/crosswoz/5/4/3-cluster/best,transformer
50,23-07-14 21:51:03,crosswoz,3,all,0,4,5,93.22,88.8,46.4,save/crosswoz/5/4/3-cluster/best,transformer
51,23-07-14 21:58:57,crosswoz,5,0,0,4,5,84.75,83.58,67.11,,transformer
52,23-07-14 22:03:35,crosswoz,5,1,0,4,5,93.65,93.49,93.29,,transformer
53,23-07-14 22:08:33,crosswoz,5,2,0,4,5,92.59,91.67,90.51,,transformer
54,23-07-14 22:14:45,crosswoz,5,3,0,4,5,78.08,75.69,53.52,,transformer
55,23-07-14 22:19:38,crosswoz,5,4,0,4,5,92.8,92.56,92.37,,transformer
56,23-07-16 22:32:57,crosswoz,5,0,0,4,5,90.74,87.18,85.4,,transformer
57,23-07-16 22:38:43,crosswoz,5,1,0,4,5,86.92,85.78,70.27,,transformer
58,23-07-16 22:44:59,crosswoz,5,2,0,4,5,72.58,69.47,46.72,,transformer
59,23-07-16 22:49:44,crosswoz,5,3,0,4,5,96.0,95.87,95.76,,transformer
60,23-07-16 22:54:24,crosswoz,5,4,0,4,5,95.77,95.27,95.12,,transformer
61,23-07-16 22:59:34,crosswoz,5,0,0,4,5,95.83,94.23,93.43,,transformer
62,23-07-16 23:05:18,crosswoz,5,1,0,4,5,91.5,90.74,79.74,,transformer
63,23-07-16 23:11:31,crosswoz,5,2,0,4,5,81.42,79.36,61.5,,transformer
64,23-07-16 23:16:13,crosswoz,5,3,0,4,5,93.6,93.39,93.22,,transformer
65,23-07-16 23:20:53,crosswoz,5,4,0,4,5,98.94,98.82,98.78,,transformer
66,23-07-16 23:26:01,crosswoz,5,0,0,4,5,97.69,96.79,96.35,,transformer
67,23-07-16 23:31:35,crosswoz,5,1,0,4,5,94.0,93.49,85.99,,transformer
68,23-07-16 23:37:45,crosswoz,5,2,0,4,5,86.67,85.19,70.61,,transformer
69,23-07-16 23:42:25,crosswoz,5,3,0,4,5,94.4,94.21,94.07,,transformer
70,23-07-16 23:47:04,crosswoz,5,4,0,4,5,99.47,99.41,99.39,,transformer
71,23-07-16 23:52:14,crosswoz,5,0,0,4,5,96.3,94.87,94.16,,transformer
72,23-07-16 23:57:57,crosswoz,5,1,0,4,5,94.08,93.5,85.37,,transformer
73,23-07-17 00:04:08,crosswoz,5,2,0,4,5,86.83,85.46,71.96,,transformer
74,23-07-17 00:08:50,crosswoz,5,3,0,4,5,94.4,94.21,94.07,,transformer
75,23-07-17 00:13:25,crosswoz,5,4,0,4,5,98.94,98.82,98.78,,transformer
76,23-07-17 00:18:28,crosswoz,5,0,0,4,5,96.3,94.87,94.16,,transformer
77,23-07-17 00:23:54,crosswoz,5,1,0,4,5,93.92,93.42,84.73,,transformer
78,23-07-17 00:29:59,crosswoz,5,2,0,4,5,88.5,87.35,74.68,,transformer
79,23-07-17 00:34:33,crosswoz,5,4,0,4,5,98.94,98.82,98.78,,transformer
80,23-07-17 00:39:36,crosswoz,5,0,0,4,5,95.37,93.59,92.7,,transformer
81,23-07-17 00:45:08,crosswoz,5,1,0,4,5,94.0,93.38,84.87,,transformer
82,23-07-17 00:51:12,crosswoz,5,2,0,4,5,88.33,87.64,75.43,,transformer
83,23-07-17 00:55:46,crosswoz,5,4,0,4,5,98.41,98.22,98.17,,transformer
84,23-07-17 01:01:19,crosswoz,5,1,0,4,5,95.0,94.65,87.67,,transformer
85,23-07-17 01:07:20,crosswoz,5,2,0,4,5,89.67,88.88,76.44,,transformer
86,23-07-17 01:12:54,crosswoz,5,1,0,4,5,94.92,94.45,87.39,,transformer
87,23-07-17 01:18:55,crosswoz,5,2,0,4,5,89.67,88.62,77.73,,transformer
88,23-07-17 01:24:27,crosswoz,5,1,0,4,5,95.33,94.9,88.13,,transformer
89,23-07-17 01:30:29,crosswoz,5,2,0,4,5,89.25,88.16,75.94,,transformer
