index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
61,23-07-25 18:41:16,multiwoz2.2,2,0,0,4,100,74.92,73.24,58.22,,transformer
62,23-07-25 18:45:42,multiwoz2.2,2,1,0,4,100,86.33,86.33,68.15,,transformer
63,23-07-25 18:50:32,multiwoz2.2,2,0,0,4,100,75.92,74.25,56.82,,transformer
64,23-07-25 18:54:59,multiwoz2.2,2,1,0,4,100,86.25,86.25,68.63,,transformer
65,23-07-25 18:59:46,multiwoz2.2,2,0,0,4,100,75.67,74.47,59.44,,transformer
66,23-07-25 19:04:12,multiwoz2.2,2,1,0,4,100,86.42,86.42,68.89,,transformer
67,23-07-25 19:08:59,multiwoz2.2,2,0,0,4,100,74.5,72.47,57.85,,transformer
68,23-07-25 19:13:23,multiwoz2.2,2,1,0,4,100,87.17,87.17,69.03,,transformer
69,23-07-25 19:18:08,multiwoz2.2,2,0,0,4,100,75.25,73.58,57.85,,transformer
70,23-07-25 19:22:36,multiwoz2.2,2,1,0,4,100,87.17,87.17,69.74,,transformer
71,23-07-25 19:27:21,multiwoz2.2,2,0,0,4,100,78.42,77.28,64.25,,transformer
72,23-07-25 19:31:47,multiwoz2.2,2,1,0,4,100,86.75,86.75,70.96,,transformer
73,23-07-25 19:36:37,multiwoz2.2,2,0,0,4,100,76.92,75.21,60.88,,transformer
74,23-07-25 19:41:08,multiwoz2.2,2,1,0,4,100,86.83,86.83,71.11,,transformer
75,23-07-25 19:45:53,multiwoz2.2,2,0,0,4,100,76.25,74.56,59.78,,transformer
76,23-07-25 19:50:19,multiwoz2.2,2,1,0,4,100,88.5,88.5,74.26,,transformer
77,23-07-25 19:55:04,multiwoz2.2,2,0,0,4,100,75.92,74.43,58.24,,transformer
78,23-07-25 19:59:30,multiwoz2.2,2,1,0,4,100,87.75,87.75,73.33,,transformer
79,23-07-25 20:04:16,multiwoz2.2,2,0,0,4,100,72.25,70.97,58.63,,transformer
80,23-07-25 20:08:43,multiwoz2.2,2,1,0,4,100,89.58,89.58,75.65,,transformer
81,23-07-25 20:13:28,multiwoz2.2,2,0,0,4,100,75.25,73.79,59.56,,transformer
82,23-07-25 20:17:55,multiwoz2.2,2,1,0,4,100,88.58,88.58,73.53,,transformer
83,23-07-25 20:22:23,multiwoz2.2,2,1,0,4,100,87.58,87.58,70.22,,transformer
84,23-07-25 20:26:48,multiwoz2.2,2,1,0,4,100,88.08,88.08,74.91,,transformer
85,23-07-25 20:31:14,multiwoz2.2,2,1,0,4,100,89.17,89.17,76.01,,transformer
86,23-07-25 20:35:40,multiwoz2.2,2,1,0,4,100,88.75,88.75,74.35,,transformer
87,23-07-25 20:38:47,multiwoz2.2,2,0,0,4,100,70.87,65.5,41.58,save/multiwoz2.2/attraction/4/2-cluster/best,transformer
88,23-07-25 20:39:35,multiwoz2.2,2,1,0,4,100,87.55,87.55,70.71,save/multiwoz2.2/attraction/4/2-cluster/best,transformer
89,23-07-25 20:39:37,multiwoz2.2,2,all,0,4,100,76.8,65.19,39.35,save/multiwoz2.2/attraction/4/2-cluster/best,transformer
