,domain,slotname,slotname_acc,domain_acc,cluster
0,attraction,attraction area,0.8275862068965517,0.7228203504327634,0
1,attraction,attraction name,0.6355748373101953,0.7228203504327634,1
2,attraction,attraction type,0.6895933014354066,0.7228203504327634,0
