,domain,slotname,slotname_acc,domain_acc,cluster
0,taxi,taxi arriveBy,0.7764227642276422,0.6545723805997778,4
1,taxi,taxi departure,0.5989761092150171,0.6545723805997778,4
2,taxi,taxi destination,0.6746166950596252,0.6545723805997778,3
3,taxi,taxi leaveAt,0.14912280701754385,0.6545723805997778,4
4,taxi,taxi phone,0.8978723404255319,0.6545723805997778,3
5,taxi,taxi type,0.7595744680851064,0.6545723805997778,1
