,n_clusters,silhouette
0,2,0.14888561936759323
1,3,0.07720769202776459
2,4,0.1353749998335788
3,5,0.15097491327774454
4,6,0.07767364692601114
5,7,0.1255238908052711
6,8,0.16750579192238985
7,9,0.19494743833848396
