,n_clusters,silhouette
0,2,0.45476094896222435
1,3,0.3130924649008195
2,4,0.3405879406414889
3,5,0.17272946020480412
4,6,0.17181414350745705
5,7,0.22027517420679552
6,8,0.16401353304879876
7,9,0.13532968291610517
