,n_clusters,silhouette
0,2,0.42590814829739065
1,3,0.30517992320275295
2,4,0.1961320783105418
3,5,0.17412485185047477
4,6,0.15921834452736017
5,7,0.1494422909242079
6,8,0.17440663718544505
7,9,0.10776246850377058
