,n_clusters,silhouette
0,2,0.41704491593314896
1,3,0.3403513475962194
2,4,0.35366621623487504
3,5,0.28326250403757297
4,6,0.21018907915300947
5,7,0.2037153108480417
6,8,0.1883986053313057
7,9,0.16466921018456107
