,n_clusters,SSE
0,1,30.32240572590542
1,2,27.32668345646969
2,3,25.525688182817724
3,4,22.35741760479229
4,5,22.46979040470438
5,6,19.259805150199742
6,7,17.102214730321343
7,8,16.028655717346247
8,9,14.542718256878427
