,n_clusters,silhouette
0,2,0.3062779428397583
1,3,0.20874098509320682
2,4,0.15326807402048848
3,5,0.15208108412618965
4,6,0.11754793957220176
5,7,0.0827481877363904
6,8,0.1374661140623901
7,9,0.11142279952922704
