,n_clusters,SSE
0,1,59.993807579472325
1,2,55.04243670526273
2,3,49.51688372091195
3,4,43.871368797456874
4,5,41.24508023818592
5,6,37.91546895668474
6,7,37.219653937452556
7,8,32.29238356035561
8,9,30.75880885769828
