,n_clusters,SSE
0,1,27.79409711173354
1,2,24.001184272133727
2,3,21.500620456202597
3,4,21.133747640026726
4,5,17.851285836607694
5,6,17.170334572259673
6,7,15.815988902658507
7,8,13.137049409409325
8,9,13.29694640941017
