,n_clusters,silhouette
0,2,0.16802396793354668
1,3,0.1759374696973023
2,4,0.19735241739829332
3,5,0.13618920569884033
4,6,0.11193889963039357
5,7,0.13790803058830858
6,8,0.16050416442420848
7,9,0.15646726195046046
