,n_clusters,silhouette
0,2,0.4549742937108337
1,3,0.3634554580833864
2,4,0.2763250531724509
3,5,0.3078706764377326
4,6,0.21131970484627946
5,7,0.17359633110410608
6,8,0.17765620296655735
7,9,0.1326596290967698
