,n_clusters,silhouette
0,2,0.1804893967645794
1,3,0.039718669100384164
2,4,0.07110060520731616
3,5,0.10033178644639232
4,6,0.10597251138228561
5,7,0.11871559862733919
6,8,0.17369906037480534
7,9,0.13832170647597794
