,n_clusters,silhouette
0,2,0.4449912802378811
1,3,0.41783962152795734
2,4,0.24062543205087444
3,5,0.2971229509829586
4,6,0.24860095518253383
5,7,0.213629288123376
6,8,0.17820973439531448
7,9,0.1439445787480508
