,n_clusters,silhouette
0,2,0.41973926025151437
1,3,0.27522859359075247
2,4,0.23232738102797384
3,5,0.19891475578659631
4,6,0.1803840011497711
5,7,0.1687773191657608
6,8,0.14024176689313006
7,9,0.1636201372404966
