,n_clusters,silhouette
0,2,0.42489434732700887
1,3,0.32596000926959773
2,4,0.2324784911341798
3,5,0.2613268054320797
4,6,0.22500768048076394
5,7,0.1926047417823387
6,8,0.18995594516000605
7,9,0.1790088151666002
