,n_clusters,SSE
0,1,52.40074212065996
1,2,47.465885976069
2,3,44.43974727215539
3,4,39.66162426465767
4,5,38.727193163021
5,6,34.411783334836926
6,7,30.60303582885366
7,8,33.408852963163866
8,9,26.019016450824914
