,n_clusters,SSE
0,1,50.87597716391092
1,2,47.1719458465719
2,3,38.88397462091543
3,4,41.15349148714408
4,5,35.05336745235746
5,6,33.53649361315461
6,7,31.069426178177174
7,8,26.645538069068444
8,9,24.152063813822128
