,n_clusters,silhouette
0,2,0.09640852741427743
1,3,0.06217052341422598
2,4,0.08539433856279649
3,5,0.08433471693281468
4,6,0.10827254474492325
5,7,0.12591980365528016
6,8,0.13142332329045345
7,9,0.1543449408193518
