,n_clusters,SSE
0,1,32.029119321169844
1,2,28.58474943390723
2,3,27.339801711748898
3,4,24.15560765500299
4,5,23.121798329317524
5,6,20.22573224123741
6,7,18.864216587578824
7,8,18.254596517238134
8,9,16.004896000318585
