,n_clusters,silhouette
0,2,0.176439050926034
1,3,0.1286464215657506
2,4,0.05905859090186836
3,5,0.14469781587624553
4,6,0.11001617095987944
5,7,0.14382325427848128
6,8,0.15726416920928202
7,9,0.13954175044087358
