,n_clusters,SSE
0,1,33.18888463487528
1,2,31.41557257681219
2,3,27.96307730230648
3,4,24.64921219771501
4,5,22.84886462536228
5,6,21.364859235627662
6,7,17.815791977895774
7,8,17.978667898809267
8,9,15.728327712516112
