,n_clusters,SSE
0,1,33.52738166684412
1,2,29.560734350127692
2,3,29.032864783545264
3,4,25.597367083599103
4,5,23.053261677052824
5,6,21.61183479661749
6,7,20.00380080535197
7,8,16.783017103423262
8,9,16.543494541358832
