,n_clusters,silhouette
0,2,0.4105878440443254
1,3,0.2723956250066668
2,4,0.16665254143712346
3,5,0.15349284056866552
4,6,0.15025945887916584
5,7,0.16396476690819858
6,8,0.14842846178411379
7,9,0.09676831653528709
