,n_clusters,silhouette
0,2,0.18139367572243464
1,3,0.056782927353122355
2,4,0.09967202034784275
3,5,0.07956279117612271
4,6,0.1041637430387146
5,7,0.1347687468126416
6,8,0.08625163962703188
7,9,0.15730144797231913
