,n_clusters,silhouette
0,2,0.08484113429359219
1,3,0.15929072369785252
2,4,0.19114763683353125
3,5,0.20437804451472305
4,6,0.15402948449808274
5,7,0.15973586004665336
6,8,0.17991796096499282
7,9,0.15143229502249933
