,n_clusters,silhouette
0,2,0.4548488718403374
1,3,0.3376589646967224
2,4,0.3631265808462779
3,5,0.29621194897262637
4,6,0.2224552083369967
5,7,0.19809619549370752
6,8,0.16907002482427597
7,9,0.1716706962648949
