,n_clusters,silhouette
0,2,0.3958765205494214
1,3,0.25094755702630095
2,4,0.23821857879657093
3,5,0.17366355803869388
4,6,0.15931373661348316
5,7,0.19995936927549027
6,8,0.20591115971248572
7,9,0.19051247371053157
