,n_clusters,silhouette
0,2,0.11717172504073599
1,3,0.09771525312669192
2,4,0.057204941560392145
3,5,0.0959410874628439
4,6,0.11774173957245958
5,7,0.13188993479982186
6,8,0.1474356492212797
7,9,0.1804512128093488
