index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
58,23-07-15 09:33:38,crosswoz,5,4,0,4,10,93.58,93.03,83.37,,transformer
59,23-07-15 09:43:09,crosswoz,5,4,0,4,10,94.33,93.78,86.24,,transformer
60,23-07-16 19:40:49,crosswoz,1,0,0,4,10,92.88,88.4,45.0,save/crosswoz/10/4/1-cluster/best,transformer
61,23-07-16 19:40:53,crosswoz,1,all,0,4,10,92.88,88.4,45.0,save/crosswoz/10/4/1-cluster/best,transformer
62,23-07-16 19:49:49,crosswoz,2,0,0,4,10,93.45,89.47,48.8,save/crosswoz/10/4/2-cluster/best,transformer
63,23-07-16 19:50:25,crosswoz,2,1,0,4,10,94.05,91.91,90.13,save/crosswoz/10/4/2-cluster/best,transformer
64,23-07-16 19:50:29,crosswoz,2,all,0,4,10,93.5,89.01,45.4,save/crosswoz/10/4/2-cluster/best,transformer
65,23-07-16 19:56:13,crosswoz,3,0,0,4,10,95.42,93.89,69.0,save/crosswoz/10/4/3-cluster/best,transformer
66,23-07-16 19:56:40,crosswoz,3,1,0,4,10,97.28,96.5,95.72,save/crosswoz/10/4/3-cluster/best,transformer
67,23-07-16 19:59:40,crosswoz,3,2,0,4,10,91.57,89.97,71.86,save/crosswoz/10/4/3-cluster/best,transformer
68,23-07-16 19:59:43,crosswoz,3,all,0,4,10,94.42,90.72,51.6,save/crosswoz/10/4/3-cluster/best,transformer
69,23-07-16 20:03:44,crosswoz,5,0,0,4,10,89.19,86.87,66.8,save/crosswoz/10/4/5-cluster/best,transformer
70,23-07-16 20:03:51,crosswoz,5,1,0,4,10,98.41,98.19,98.14,save/crosswoz/10/4/5-cluster/best,transformer
71,23-07-16 20:04:09,crosswoz,5,2,0,4,10,93.56,92.0,91.08,save/crosswoz/10/4/5-cluster/best,transformer
72,23-07-16 20:04:16,crosswoz,5,3,0,4,10,92.59,91.94,91.74,save/crosswoz/10/4/5-cluster/best,transformer
73,23-07-16 20:08:57,crosswoz,5,4,0,4,10,95.73,94.28,71.0,save/crosswoz/10/4/5-cluster/best,transformer
74,23-07-16 20:09:00,crosswoz,5,all,0,4,10,93.69,89.47,48.6,save/crosswoz/10/4/5-cluster/best,transformer
75,23-08-02 14:33:45,crosswoz,6,0,0,4,10,91.75,91.0,81.33,,embedding
76,23-08-02 14:42:45,crosswoz,6,1,0,4,10,98.44,98.41,98.39,,embedding
77,23-08-02 14:51:00,crosswoz,6,2,0,4,10,96.3,95.86,95.73,,embedding
78,23-08-02 15:00:08,crosswoz,6,3,0,4,10,92.86,92.72,91.97,,embedding
79,23-08-02 15:10:04,crosswoz,6,4,0,4,10,86.33,85.32,71.18,,embedding
80,23-08-02 15:19:42,crosswoz,6,5,0,4,10,90.16,90.0,90.0,,embedding
81,23-08-02 15:28:47,crosswoz,6,0,0,4,10,93.5,92.87,84.35,,embedding
82,23-08-02 15:37:43,crosswoz,6,1,0,4,10,98.44,98.41,98.39,,embedding
83,23-08-02 15:45:55,crosswoz,6,2,0,4,10,97.35,97.04,96.95,,embedding
84,,crosswoz,6,3,0,4,10,94.81,94.7,94.16,,embedding
85,,crosswoz,6,4,0,4,10,90.42,89.5,79.18,,embedding
86,,crosswoz,6,5,0,4,10,90.16,90.0,90.0,,embedding
87,,crosswoz,6,0,0,4,10,94.33,93.96,86.31,,embedding
88,,crosswoz,6,1,0,4,10,98.44,98.41,98.39,,embedding
89,,crosswoz,6,2,0,4,10,99.47,99.41,99.39,,embedding
90,,crosswoz,6,3,0,4,10,93.51,93.38,92.7,,embedding
91,,crosswoz,6,4,0,4,10,89.83,89.18,78.35,,embedding
92,,crosswoz,6,5,0,4,10,86.89,88.33,88.33,,embedding
93,,crosswoz,6,0,0,4,10,95.92,95.59,89.29,,embedding
94,,crosswoz,6,1,0,4,10,98.44,98.41,98.39,,embedding
95,,crosswoz,6,2,0,4,10,100.0,100.0,100.0,,embedding
96,,crosswoz,6,3,0,4,10,90.91,90.73,89.78,,embedding
97,,crosswoz,6,4,0,4,10,92.58,91.8,83.11,,embedding
98,,crosswoz,6,5,0,4,10,88.52,90.0,90.0,,embedding
99,,crosswoz,6,0,0,4,10,96.42,96.06,91.41,,embedding
100,,crosswoz,6,1,0,4,10,98.44,98.41,98.39,,embedding
101,,crosswoz,6,2,0,4,10,99.47,99.41,99.39,,embedding
102,,crosswoz,6,3,0,4,10,92.86,92.72,91.97,,embedding
103,,crosswoz,6,4,0,4,10,93.58,93.09,84.96,,embedding
104,,crosswoz,6,5,0,4,10,86.89,88.33,88.33,,embedding
105,,crosswoz,6,0,0,4,10,95.83,95.4,88.91,,embedding
106,,crosswoz,6,1,0,4,10,98.44,98.41,98.39,,embedding
107,,crosswoz,6,2,0,4,10,100.0,100.0,100.0,,embedding
108,,crosswoz,6,3,0,4,10,96.75,96.69,96.35,,embedding
109,,crosswoz,6,4,0,4,10,90.08,89.38,78.68,,embedding
110,,crosswoz,6,5,0,4,10,86.89,86.67,86.67,,embedding
111,,crosswoz,6,0,0,4,10,96.42,96.08,90.62,,embedding
112,,crosswoz,6,2,0,4,10,98.94,98.82,98.78,,embedding
113,,crosswoz,6,3,0,4,10,96.75,96.69,96.35,,embedding
114,,crosswoz,6,4,0,4,10,92.83,91.96,83.11,,embedding
115,,crosswoz,6,0,0,4,10,95.92,95.5,90.41,,embedding
116,,crosswoz,6,2,0,4,10,98.94,98.82,98.78,,embedding
117,,crosswoz,6,3,0,4,10,95.45,95.36,94.89,,embedding
118,,crosswoz,6,4,0,4,10,92.5,91.86,83.51,,embedding
119,,crosswoz,6,0,0,4,10,96.08,95.74,90.27,,embedding
120,,crosswoz,6,2,0,4,10,97.35,97.04,96.95,,embedding
121,,crosswoz,6,3,0,4,10,90.26,90.07,89.05,,embedding
122,,crosswoz,6,4,0,4,10,93.67,92.88,85.04,,embedding
123,,crosswoz,6,0,0,4,10,96.17,95.76,90.63,,embedding
124,,crosswoz,6,3,0,4,10,97.4,97.35,97.08,,embedding
125,,crosswoz,6,4,0,4,10,92.17,91.23,82.38,,embedding
126,,crosswoz,6,0,0,4,10,95.83,95.5,89.11,,embedding
127,,crosswoz,6,3,0,4,10,94.16,94.04,93.43,,embedding
128,,crosswoz,6,0,0,4,10,95.58,95.07,88.77,,embedding
129,,crosswoz,6,3,0,4,10,95.45,95.36,94.89,,embedding
130,,crosswoz,6,3,0,4,10,98.05,98.01,97.81,,embedding
131,,crosswoz,6,3,0,4,10,96.75,96.69,97.08,,embedding
132,,crosswoz,6,3,0,4,10,92.21,92.05,91.97,,embedding
133,,crosswoz,6,3,0,4,10,96.1,96.03,95.62,,embedding
134,,crosswoz,6,3,0,4,10,92.86,92.72,92.7,,embedding
135,,crosswoz,6,3,0,4,10,95.45,95.36,94.89,,embedding
136,23-08-02 23:47:34,crosswoz,6,0,0,4,10,96.29,95.01,73.8,save/crosswoz/10/4/6-cluster-embedding/best,embedding
137,23-08-02 23:47:38,crosswoz,6,1,0,4,10,94.74,94.74,94.67,save/crosswoz/10/4/6-cluster-embedding/best,embedding
138,23-08-02 23:47:44,crosswoz,6,2,0,4,10,98.41,98.19,98.14,save/crosswoz/10/4/6-cluster-embedding/best,embedding
139,23-08-02 23:47:58,crosswoz,6,3,0,4,10,92.86,92.57,91.72,save/crosswoz/10/4/6-cluster-embedding/best,embedding
140,23-08-02 23:50:59,crosswoz,6,4,0,4,10,93.54,92.15,78.14,save/crosswoz/10/4/6-cluster-embedding/best,embedding
141,23-08-02 23:51:02,crosswoz,6,5,0,4,10,79.66,78.95,78.95,save/crosswoz/10/4/6-cluster-embedding/best,embedding
142,23-08-02 23:51:05,crosswoz,6,all,0,4,10,95.23,91.81,57.80,save/crosswoz/10/4/6-cluster-embedding/best,embedding
