index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
0,23-07-28 16:48:38,sgd,1,0,0,4,100,76.75,76.51,72.22,,transformer
1,23-07-28 16:56:46,sgd,1,0,0,4,100,77.08,76.61,71.38,,transformer
2,23-07-28 17:04:49,sgd,1,0,0,4,100,80.0,79.54,75.77,,transformer
3,23-07-28 17:12:51,sgd,1,0,0,4,100,80.67,80.51,75.98,,transformer
4,23-07-28 17:20:54,sgd,1,0,0,4,100,78.5,78.42,73.8,,transformer
5,23-07-28 17:28:58,sgd,1,0,0,4,100,82.5,82.2,78.8,,transformer
6,23-07-28 17:37:03,sgd,1,0,0,4,100,81.08,80.71,76.88,,transformer
7,23-07-28 17:45:03,sgd,1,0,0,4,100,83.0,82.72,78.68,,transformer
8,23-07-28 17:53:06,sgd,1,0,0,4,100,82.83,82.65,78.24,,transformer
9,23-07-28 18:01:06,sgd,1,0,0,4,100,80.67,80.26,76.34,,transformer
10,23-07-28 18:09:05,sgd,1,0,0,4,100,83.33,83.05,79.42,,transformer
11,23-07-28 18:17:08,sgd,1,0,0,4,100,77.83,77.05,73.09,,transformer
12,23-07-28 18:25:12,sgd,1,0,0,4,100,83.75,83.5,80.13,,transformer
13,23-07-28 18:33:13,sgd,1,0,0,4,100,81.75,81.56,78.9,,transformer
14,23-07-28 18:41:16,sgd,1,0,0,4,100,81.17,80.94,77.09,,transformer
15,23-07-28 18:49:14,sgd,1,0,0,4,100,83.67,83.29,79.91,,transformer
16,23-07-28 18:57:15,sgd,1,0,0,4,100,82.17,81.87,78.19,,transformer
17,23-07-28 19:05:17,sgd,1,0,0,4,100,79.67,79.35,75.05,,transformer
18,23-07-28 20:30:33,sgd,1,0,0,4,100,79.88,52.49,14.87,save/sgd/100/4/1-cluster/best,transformer
19,23-07-28 20:31:50,sgd,1,all,0,4,100,79.88,52.49,14.87,save/sgd/100/4/1-cluster/best,transformer
20,23-07-28 20:47:40,sgd,2,0,0,4,100,76.0,75.26,69.98,,transformer
21,23-07-28 20:56:04,sgd,2,1,0,4,100,72.33,71.82,66.35,,transformer
22,23-07-28 21:03:58,sgd,2,0,0,4,100,78.25,77.57,71.9,,transformer
23,23-07-28 21:12:04,sgd,2,1,0,4,100,75.08,74.91,69.35,,transformer
24,23-07-28 21:20:04,sgd,2,0,0,4,100,80.0,79.51,74.06,,transformer
25,23-07-28 21:28:11,sgd,2,1,0,4,100,77.92,77.49,72.53,,transformer
26,23-07-28 21:36:15,sgd,2,0,0,4,100,83.08,82.69,78.59,,transformer
27,23-07-28 21:44:21,sgd,2,1,0,4,100,80.25,79.76,75.66,,transformer
28,23-07-28 21:52:17,sgd,2,0,0,4,100,80.92,80.47,75.83,,transformer
29,23-07-28 22:00:25,sgd,2,1,0,4,100,79.08,78.81,74.28,,transformer
30,23-07-28 22:08:22,sgd,2,0,0,4,100,80.92,80.52,75.62,,transformer
31,23-07-28 22:16:27,sgd,2,1,0,4,100,78.5,78.19,73.3,,transformer
32,23-07-28 22:24:22,sgd,2,0,0,4,100,81.75,81.48,77.35,,transformer
33,23-07-28 22:32:27,sgd,2,1,0,4,100,77.92,77.6,72.36,,transformer
34,23-07-28 22:40:24,sgd,2,0,0,4,100,79.5,79.16,74.34,,transformer
35,23-07-28 22:48:30,sgd,2,1,0,4,100,79.33,79.18,74.46,,transformer
36,23-07-28 22:56:30,sgd,2,0,0,4,100,82.92,82.63,78.57,,transformer
37,23-07-28 23:04:38,sgd,2,1,0,4,100,80.83,80.67,76.56,,transformer
38,23-07-28 23:12:43,sgd,2,1,0,4,100,80.67,80.2,75.23,,transformer
39,23-07-28 23:20:49,sgd,2,1,0,4,100,82.67,82.32,77.52,,transformer
40,23-07-28 23:28:51,sgd,2,1,0,4,100,79.92,79.59,76.0,,transformer
41,23-07-28 23:36:59,sgd,2,1,0,4,100,81.33,80.93,76.99,,transformer
42,23-07-28 23:45:06,sgd,2,1,0,4,100,81.25,80.75,76.03,,transformer
43,23-07-28 23:53:10,sgd,2,1,0,4,100,81.42,81.01,77.12,,transformer
44,23-07-29 00:01:15,sgd,2,1,0,4,100,80.08,79.59,74.07,,transformer
45,23-07-29 00:29:45,sgd,2,0,0,4,100,79.86,67.04,34.19,save/sgd/100/4/2-cluster/best,transformer
46,23-07-29 01:27:24,sgd,2,1,0,4,100,77.65,54.94,19.85,save/sgd/100/4/2-cluster/best,transformer
47,23-07-29 01:28:40,sgd,2,all,0,4,100,78.32,49.56,13.01,save/sgd/100/4/2-cluster/best,transformer
