index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
0,23-07-15 10:07:59,crosswoz,1,0,0,4,100,92.92,91.78,82.26,,transformer
1,23-07-15 10:29:49,crosswoz,1,0,0,4,100,94.42,93.68,85.87,,transformer
2,23-07-15 10:51:32,crosswoz,1,0,0,4,100,94.17,93.55,85.68,,transformer
3,23-07-15 11:13:11,crosswoz,1,0,0,4,100,96.17,95.68,89.93,,transformer
4,23-07-15 11:35:02,crosswoz,1,0,0,4,100,92.58,91.5,81.86,,transformer
5,23-07-15 11:56:54,crosswoz,1,0,0,4,100,96.42,95.9,90.91,,transformer
6,23-07-15 12:18:40,crosswoz,1,0,0,4,100,95.83,95.27,89.24,,transformer
7,23-07-15 12:40:36,crosswoz,1,0,0,4,100,95.42,94.89,88.54,,transformer
8,23-07-15 12:50:05,crosswoz,1,0,0,4,100,95.69,92.69,59.8,save/crosswoz/100/4/1-cluster/best,transformer
9,23-07-15 12:50:09,crosswoz,1,all,0,4,100,95.69,92.69,59.8,save/crosswoz/100/4/1-cluster/best,transformer
10,23-07-15 13:14:12,crosswoz,2,0,0,4,100,92.08,91.27,82.0,,transformer
11,23-07-15 13:35:31,crosswoz,2,1,0,4,100,98.68,98.02,97.59,,transformer
12,23-07-15 13:57:28,crosswoz,2,0,0,4,100,93.83,93.01,85.14,,transformer
13,23-07-15 14:18:39,crosswoz,2,1,0,4,100,99.25,98.87,98.63,,transformer
14,23-07-15 14:40:31,crosswoz,2,0,0,4,100,92.83,91.93,82.85,,transformer
15,23-07-15 15:01:37,crosswoz,2,1,0,4,100,99.25,98.87,98.63,,transformer
16,23-07-15 15:23:17,crosswoz,2,0,0,4,100,94.75,94.14,87.11,,transformer
17,23-07-15 15:44:26,crosswoz,2,1,0,4,100,99.43,99.15,98.97,,transformer
18,23-07-15 16:06:18,crosswoz,2,0,0,4,100,95.08,94.51,88.31,,transformer
19,23-07-15 16:27:24,crosswoz,2,1,0,4,100,99.81,99.72,99.66,,transformer
20,23-07-15 16:49:14,crosswoz,2,0,0,4,100,94.67,93.92,86.94,,transformer
21,23-07-15 17:10:19,crosswoz,2,1,0,4,100,99.62,99.44,99.31,,transformer
22,23-07-15 17:32:14,crosswoz,2,0,0,4,100,95.67,95.22,89.67,,transformer
23,23-07-15 17:53:16,crosswoz,2,1,0,4,100,99.06,98.59,98.28,,transformer
24,23-07-15 18:15:07,crosswoz,2,0,0,4,100,96.0,95.38,90.13,,transformer
25,23-07-15 18:36:53,crosswoz,2,0,0,4,100,95.25,94.69,88.72,,transformer
26,23-07-15 18:58:50,crosswoz,2,0,0,4,100,94.58,93.94,87.0,,transformer
27,23-07-15 19:07:40,crosswoz,2,0,0,4,100,95.9,93.25,64.6,save/crosswoz/100/4/2-cluster/best,transformer
28,23-07-15 19:08:07,crosswoz,2,1,0,4,100,98.3,97.84,97.37,save/crosswoz/100/4/2-cluster/best,transformer
29,23-07-15 19:08:11,crosswoz,2,all,0,4,100,96.11,93.25,63.6,save/crosswoz/100/4/2-cluster/best,transformer
30,23-07-15 19:33:26,crosswoz,3,0,0,4,100,90.83,89.88,79.21,,transformer
31,23-07-15 19:54:40,crosswoz,3,1,0,4,100,96.98,95.76,94.85,,transformer
32,23-07-15 20:16:10,crosswoz,3,2,0,4,100,95.33,94.96,88.55,,transformer
33,23-07-15 20:38:55,crosswoz,3,0,0,4,100,92.25,91.52,82.91,,transformer
34,23-07-15 21:00:06,crosswoz,3,1,0,4,100,99.25,98.87,98.63,,transformer
35,23-07-15 21:21:30,crosswoz,3,2,0,4,100,96.17,95.83,90.91,,transformer
36,23-07-15 21:44:12,crosswoz,3,0,0,4,100,93.67,92.82,85.1,,transformer
