index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
67,23-07-21 07:27:41,sgd,3,0,0,4,100,88.0,87.41,82.22,,transformer
68,23-07-21 07:35:55,sgd,3,1,0,4,100,83.0,82.59,78.25,,transformer
69,23-07-21 07:43:47,sgd,3,2,0,4,100,78.0,77.46,71.75,,transformer
70,23-07-21 07:51:47,sgd,3,0,0,4,100,81.83,81.04,75.51,,transformer
71,23-07-21 08:00:03,sgd,3,1,0,4,100,81.83,81.42,77.33,,transformer
72,23-07-21 08:07:53,sgd,3,2,0,4,100,82.17,81.8,76.84,,transformer
73,23-07-21 08:15:53,sgd,3,0,0,4,100,84.5,83.97,79.38,,transformer
74,23-07-21 08:24:11,sgd,3,1,0,4,100,81.17,80.65,74.84,,transformer
75,23-07-21 08:32:02,sgd,3,2,0,4,100,81.67,81.59,77.35,,transformer
76,23-07-21 08:40:03,sgd,3,0,0,4,100,87.75,87.33,82.45,,transformer
77,23-07-21 08:47:53,sgd,3,2,0,4,100,79.75,79.18,74.58,,transformer
78,23-07-21 08:55:47,sgd,3,2,0,4,100,79.17,78.59,73.64,,transformer
79,23-07-21 09:14:02,sgd,3,0,0,4,100,77.26,66.7,37.63,save/sgd/100/4/3-cluster/best,transformer
80,23-07-21 09:51:33,sgd,3,1,0,4,100,76.91,62.94,33.21,save/sgd/100/4/3-cluster/best,transformer
81,23-07-21 10:23:49,sgd,3,2,0,4,100,75.11,59.61,24.95,save/sgd/100/4/3-cluster/best,transformer
82,23-07-21 10:25:11,sgd,3,all,0,4,100,76.23,46.79,11.29,save/sgd/100/4/3-cluster/best,transformer
83,23-07-21 10:41:49,sgd,5,0,0,4,100,78.42,77.85,71.98,,transformer
84,23-07-21 10:50:04,sgd,5,1,0,4,100,82.0,81.23,75.63,,transformer
85,23-07-21 10:58:18,sgd,5,2,0,4,100,67.42,67.01,61.86,,transformer
86,23-07-21 11:06:32,sgd,5,3,0,4,100,87.83,87.27,81.48,,transformer
87,23-07-21 11:14:56,sgd,5,4,0,4,100,73.92,73.31,65.29,,transformer
88,23-07-21 11:23:22,sgd,5,0,0,4,100,83.25,82.79,78.26,,transformer
89,23-07-21 11:31:34,sgd,5,1,0,4,100,83.17,82.64,76.14,,transformer
90,23-07-21 11:39:44,sgd,5,2,0,4,100,72.83,72.5,67.22,,transformer
91,23-07-21 11:47:49,sgd,5,3,0,4,100,91.0,90.57,85.98,,transformer
