index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
0,23-07-14 12:10:39,multiwoz2.2,1,0,0,4,1,78.83,77.16,68.2,,transformer
1,23-07-14 12:14:06,multiwoz2.2,1,0,0,4,1,83.17,82.07,72.95,,transformer
2,23-07-14 12:17:09,multiwoz2.2,1,0,0,4,1,87.75,86.68,79.97,,transformer
3,23-07-14 12:20:08,multiwoz2.2,1,0,0,4,1,86.92,85.99,80.12,,transformer
4,23-07-14 12:23:10,multiwoz2.2,1,0,0,4,1,88.83,87.96,82.46,,transformer
5,23-07-14 12:26:04,multiwoz2.2,1,0,0,4,1,89.67,88.99,83.98,,transformer
6,23-07-14 12:29:00,multiwoz2.2,1,0,0,4,1,87.75,86.78,80.49,,transformer
7,23-07-14 12:31:51,multiwoz2.2,1,0,0,4,1,89.83,88.98,84.19,,transformer
8,23-07-14 12:39:19,multiwoz2.2,1,0,0,4,1,87.81,79.77,36.5,save/multiwoz2.2/1/4/1-cluster/best,transformer
9,23-07-14 12:39:24,multiwoz2.2,1,all,0,4,1,87.81,79.77,36.5,save/multiwoz2.2/1/4/1-cluster/best,transformer
10,23-07-14 12:44:29,multiwoz2.2,2,0,0,4,1,81.75,80.71,71.85,,transformer
11,23-07-14 12:47:52,multiwoz2.2,2,1,0,4,1,76.75,74.84,65.11,,transformer
12,23-07-14 12:51:11,multiwoz2.2,2,0,0,4,1,87.67,86.7,79.43,,transformer
13,23-07-14 12:54:34,multiwoz2.2,2,1,0,4,1,82.0,80.45,73.88,,transformer
14,23-07-14 12:57:29,multiwoz2.2,2,0,0,4,1,89.17,88.53,82.58,,transformer
15,23-07-14 13:00:38,multiwoz2.2,2,1,0,4,1,86.33,85.48,78.45,,transformer
16,23-07-14 13:03:33,multiwoz2.2,2,0,0,4,1,90.17,89.29,83.94,,transformer
17,23-07-14 13:06:43,multiwoz2.2,2,1,0,4,1,85.0,83.96,77.35,,transformer
